,Tag_Used,Year,Month,Tag_Count
8094,64-bit,2014,6,3599
8095,64-bit,2014,7,3646
8096,64-bit,2014,8,3683
8097,64-bit,2014,9,3713
8098,64-bit,2014,10,3759
8099,64-bit,2014,11,3793
8100,64-bit,2014,12,3828
8101,64-bit,2015,1,3886
8102,64-bit,2015,2,3954
8103,64-bit,2015,3,4030
8104,64-bit,2015,4,4080
8105,64-bit,2015,5,4128
8106,64-bit,2015,6,4179
8107,64-bit,2015,7,4228
8108,64-bit,2015,8,4274
8109,64-bit,2015,9,4313
8110,64-bit,2015,10,4348
8111,64-bit,2015,11,4379
8112,64-bit,2015,12,4414
8113,64-bit,2016,1,4450
8114,64-bit,2016,2,4480
8115,64-bit,2016,3,4506
8116,64-bit,2016,4,4531
8117,64-bit,2016,5,4560
8118,64-bit,2016,6,4591
8119,64-bit,2016,7,4616
8120,64-bit,2016,8,4631
8121,64-bit,2016,9,4664
8122,64-bit,2016,10,4687
8123,64-bit,2016,11,4715
8124,64-bit,2016,12,4734
8125,64-bit,2017,1,4756
8126,64-bit,2017,2,4780
8127,64-bit,2017,3,4815
8128,64-bit,2017,4,4841
8129,64-bit,2017,5,4863
8130,64-bit,2017,6,4883
8131,64-bit,2017,7,4896
8132,64-bit,2017,8,4916
8133,64-bit,2017,9,4934
8134,64-bit,2017,10,4950
8135,64-bit,2017,11,4973
8136,64-bit,2017,12,4996
8137,64-bit,2018,1,5013
8138,64-bit,2018,2,5029
8139,64-bit,2018,3,5055
8140,64-bit,2018,4,5079
8141,64-bit,2018,5,5098
8142,64-bit,2018,6,5119
8143,64-bit,2018,7,5138
8144,64-bit,2018,8,5157
8145,64-bit,2018,9,5179
8146,64-bit,2018,10,5200
8147,64-bit,2018,11,5220
8148,64-bit,2018,12,5236
8149,64-bit,2019,1,5255
8150,64-bit,2019,2,5271
8151,64-bit,2019,3,5287
8152,64-bit,2019,4,5301
8153,64-bit,2019,5,5316
8154,64-bit,2019,6,5337
8155,64-bit,2019,7,5366
8156,64-bit,2019,8,5396
8157,64-bit,2019,9,5420
8158,64-bit,2019,10,5448
8159,64-bit,2019,11,5478
8160,64-bit,2019,12,5487
8161,64-bit,2020,1,5502
8162,64-bit,2020,2,5522
8163,64-bit,2020,3,5552
8164,64-bit,2020,4,5579
8165,64-bit,2020,5,5606
8166,64-bit,2020,6,5626
8167,64-bit,2020,7,5639
8168,64-bit,2020,8,5651
8169,64-bit,2020,9,5663
8170,64-bit,2020,10,5685
8171,64-bit,2020,11,5705
8172,64-bit,2020,12,5722
8173,64-bit,2021,1,5738
8174,64-bit,2021,2,5751
22144,actionscript,2009,1,53
22145,actionscript,2009,2,117
22146,actionscript,2009,3,172
22147,actionscript,2009,4,219
22148,actionscript,2009,5,263
22149,actionscript,2009,6,337
22150,actionscript,2009,7,405
22151,actionscript,2009,8,489
22152,actionscript,2009,9,563
22153,actionscript,2009,10,642
22154,actionscript,2009,11,716
22155,actionscript,2009,12,811
22156,actionscript,2010,1,977
22157,actionscript,2010,2,1119
22158,actionscript,2010,3,1235
22159,actionscript,2010,4,1345
22160,actionscript,2010,5,1430
22161,actionscript,2010,6,1538
22162,actionscript,2010,7,1648
22163,actionscript,2010,8,1755
22164,actionscript,2010,9,1849
22165,actionscript,2010,10,1967
22166,actionscript,2010,11,2087
22167,actionscript,2010,12,2228
22168,actionscript,2011,1,2394
22169,actionscript,2011,2,2564
22170,actionscript,2011,3,2757
22171,actionscript,2011,4,2915
22172,actionscript,2011,5,3100
22173,actionscript,2011,6,3282
22174,actionscript,2011,7,3434
22175,actionscript,2011,8,3604
22176,actionscript,2011,9,3793
22177,actionscript,2011,10,3979
22178,actionscript,2011,11,4138
22179,actionscript,2011,12,4284
22180,actionscript,2012,1,4426
22181,actionscript,2012,2,4592
22182,actionscript,2012,3,4757
22183,actionscript,2012,4,4882
22184,actionscript,2012,5,5008
22185,actionscript,2012,6,5128
22186,actionscript,2012,7,5261
22187,actionscript,2012,8,5412
22188,actionscript,2012,9,5511
22189,actionscript,2012,10,5628
22190,actionscript,2012,11,5742
22191,actionscript,2012,12,5840
22192,actionscript,2013,1,5950
22193,actionscript,2013,2,6054
22194,actionscript,2013,3,6182
22195,actionscript,2013,4,6313
22196,actionscript,2013,5,6461
22197,actionscript,2013,6,6580
22198,actionscript,2013,7,6688
22199,actionscript,2013,8,6793
22200,actionscript,2013,9,6873
22201,actionscript,2013,10,6952
22202,actionscript,2013,11,7024
22203,actionscript,2013,12,7114
22204,actionscript,2014,1,7206
22205,actionscript,2014,2,7275
22206,actionscript,2014,3,7377
22207,actionscript,2014,4,7457
22208,actionscript,2014,5,7538
22209,actionscript,2014,6,7597
22210,actionscript,2014,7,7650
22211,actionscript,2014,8,7696
22212,actionscript,2014,9,7734
22213,actionscript,2014,10,7783
22214,actionscript,2014,11,7833
22215,actionscript,2014,12,7879
22216,actionscript,2015,1,7937
22217,actionscript,2015,2,7973
22218,actionscript,2015,3,8020
22219,actionscript,2015,4,8073
22220,actionscript,2015,5,8131
22221,actionscript,2015,6,8186
22222,actionscript,2015,7,8224
22223,actionscript,2015,8,8275
22224,actionscript,2015,9,8305
22225,actionscript,2015,10,8339
22226,actionscript,2015,11,8364
22227,actionscript,2015,12,8394
22228,actionscript,2016,1,8415
22229,actionscript,2016,2,8433
22230,actionscript,2016,3,8458
22231,actionscript,2016,4,8483
22232,actionscript,2016,5,8507
22233,actionscript,2016,6,8520
22234,actionscript,2016,7,8543
22235,actionscript,2016,8,8570
22236,actionscript,2016,9,8581
22237,actionscript,2016,10,8596
22238,actionscript,2016,11,8616
22239,actionscript,2016,12,8629
22240,actionscript,2017,1,8642
22241,actionscript,2017,2,8660
22242,actionscript,2017,3,8689
22243,actionscript,2017,4,8702
22244,actionscript,2017,5,8728
22245,actionscript,2017,6,8739
22246,actionscript,2017,7,8767
22247,actionscript,2017,8,8777
22248,actionscript,2017,9,8789
22249,actionscript,2017,10,8796
22250,actionscript,2017,11,8809
22251,actionscript,2017,12,8818
22252,actionscript,2018,1,8826
22253,actionscript,2018,2,8832
22254,actionscript,2018,3,8852
22255,actionscript,2018,4,8857
22256,actionscript,2018,5,8861
22257,actionscript,2018,6,8868
22258,actionscript,2018,7,8876
22259,actionscript,2018,8,8881
22260,actionscript,2018,9,8885
22261,actionscript,2018,10,8897
22262,actionscript,2018,11,8900
22263,actionscript,2018,12,8907
22264,actionscript,2019,1,8910
22265,actionscript,2019,2,8914
22266,actionscript,2019,3,8922
22267,actionscript,2019,4,8930
22268,actionscript,2019,5,8933
22269,actionscript,2019,6,8939
22270,actionscript,2019,7,8945
22271,actionscript,2019,8,8948
22272,actionscript,2019,9,8951
22273,actionscript,2019,10,8956
22274,actionscript,2019,11,8962
22275,actionscript,2019,12,8964
22276,actionscript,2020,1,8966
22277,actionscript,2020,2,8971
22278,actionscript,2020,3,8973
22279,actionscript,2020,4,8977
22280,actionscript,2020,5,8980
22281,actionscript,2020,6,8982
22282,actionscript,2020,8,8988
22283,actionscript,2020,9,8992
22284,actionscript,2020,10,8998
22285,actionscript,2020,11,9001
22286,actionscript,2020,12,9003
22287,actionscript,2021,1,9007
22288,actionscript,2021,2,9009
22430,actionscript-3,2009,1,69
22431,actionscript-3,2009,2,214
22432,actionscript-3,2009,3,377
22433,actionscript-3,2009,4,536
22434,actionscript-3,2009,5,727
22435,actionscript-3,2009,6,960
22436,actionscript-3,2009,7,1201
22437,actionscript-3,2009,8,1447
22438,actionscript-3,2009,9,1728
22439,actionscript-3,2009,10,2037
22440,actionscript-3,2009,11,2342
22441,actionscript-3,2009,12,2667
22442,actionscript-3,2010,1,3139
22443,actionscript-3,2010,2,3590
22444,actionscript-3,2010,3,4044
22445,actionscript-3,2010,4,4473
22446,actionscript-3,2010,5,4821
22447,actionscript-3,2010,6,5251
22448,actionscript-3,2010,7,5658
22449,actionscript-3,2010,8,6106
22450,actionscript-3,2010,9,6538
22451,actionscript-3,2010,10,6941
22452,actionscript-3,2010,11,7433
22453,actionscript-3,2010,12,7854
22454,actionscript-3,2011,1,8412
22455,actionscript-3,2011,2,8954
22456,actionscript-3,2011,3,9663
22457,actionscript-3,2011,4,10306
22458,actionscript-3,2011,5,10953
22459,actionscript-3,2011,6,11589
22460,actionscript-3,2011,7,12170
22461,actionscript-3,2011,8,12855
22462,actionscript-3,2011,9,13510
22463,actionscript-3,2011,10,14192
22464,actionscript-3,2011,11,14850
22465,actionscript-3,2011,12,15439
22466,actionscript-3,2012,1,16069
22467,actionscript-3,2012,2,16661
22468,actionscript-3,2012,3,17352
22469,actionscript-3,2012,4,17927
22470,actionscript-3,2012,5,18578
22471,actionscript-3,2012,6,19095
22472,actionscript-3,2012,7,19701
22473,actionscript-3,2012,8,20312
22474,actionscript-3,2012,9,20843
22475,actionscript-3,2012,10,21365
22476,actionscript-3,2012,11,21975
22477,actionscript-3,2012,12,22524
22478,actionscript-3,2013,1,23132
22479,actionscript-3,2013,2,23756
22480,actionscript-3,2013,3,24411
22481,actionscript-3,2013,4,25051
22482,actionscript-3,2013,5,25699
22483,actionscript-3,2013,6,26224
22484,actionscript-3,2013,7,26721
22485,actionscript-3,2013,8,27232
22486,actionscript-3,2013,9,27771
22487,actionscript-3,2013,10,28285
22488,actionscript-3,2013,11,28786
22489,actionscript-3,2013,12,29333
22490,actionscript-3,2014,1,29926
22491,actionscript-3,2014,2,30451
22492,actionscript-3,2014,3,31134
22493,actionscript-3,2014,4,31635
22494,actionscript-3,2014,5,32091
22495,actionscript-3,2014,6,32487
22496,actionscript-3,2014,7,32885
22497,actionscript-3,2014,8,33162
22498,actionscript-3,2014,9,33445
22499,actionscript-3,2014,10,33743
22500,actionscript-3,2014,11,34055
22501,actionscript-3,2014,12,34343
22502,actionscript-3,2015,1,34695
22503,actionscript-3,2015,2,34988
22504,actionscript-3,2015,3,35313
22505,actionscript-3,2015,4,35644
22506,actionscript-3,2015,5,35979
22507,actionscript-3,2015,6,36288
22508,actionscript-3,2015,7,36549
22509,actionscript-3,2015,8,36846
22510,actionscript-3,2015,9,37052
22511,actionscript-3,2015,10,37219
22512,actionscript-3,2015,11,37384
22513,actionscript-3,2015,12,37597
22514,actionscript-3,2016,1,37774
22515,actionscript-3,2016,2,37896
22516,actionscript-3,2016,3,38086
22517,actionscript-3,2016,4,38261
22518,actionscript-3,2016,5,38414
22519,actionscript-3,2016,6,38523
22520,actionscript-3,2016,7,38643
22521,actionscript-3,2016,8,38765
22522,actionscript-3,2016,9,38873
22523,actionscript-3,2016,10,38991
22524,actionscript-3,2016,11,39108
22525,actionscript-3,2016,12,39192
22526,actionscript-3,2017,1,39299
22527,actionscript-3,2017,2,39412
22528,actionscript-3,2017,3,39534
22529,actionscript-3,2017,4,39623
22530,actionscript-3,2017,5,39721
22531,actionscript-3,2017,6,39817
22532,actionscript-3,2017,7,39916
22533,actionscript-3,2017,8,39985
22534,actionscript-3,2017,9,40041
22535,actionscript-3,2017,10,40096
22536,actionscript-3,2017,11,40152
22537,actionscript-3,2017,12,40196
22538,actionscript-3,2018,1,40244
22539,actionscript-3,2018,2,40276
22540,actionscript-3,2018,3,40336
22541,actionscript-3,2018,4,40373
22542,actionscript-3,2018,5,40404
22543,actionscript-3,2018,6,40430
22544,actionscript-3,2018,7,40462
22545,actionscript-3,2018,8,40492
22546,actionscript-3,2018,9,40511
22547,actionscript-3,2018,10,40547
22548,actionscript-3,2018,11,40561
22549,actionscript-3,2018,12,40584
22550,actionscript-3,2019,1,40588
22551,actionscript-3,2019,2,40605
22552,actionscript-3,2019,3,40630
22553,actionscript-3,2019,4,40652
22554,actionscript-3,2019,5,40670
22555,actionscript-3,2019,6,40684
22556,actionscript-3,2019,7,40700
22557,actionscript-3,2019,8,40718
22558,actionscript-3,2019,9,40743
22559,actionscript-3,2019,10,40756
22560,actionscript-3,2019,11,40777
22561,actionscript-3,2019,12,40796
22562,actionscript-3,2020,1,40811
22563,actionscript-3,2020,2,40824
22564,actionscript-3,2020,3,40851
22565,actionscript-3,2020,4,40883
22566,actionscript-3,2020,5,40902
22567,actionscript-3,2020,6,40919
22568,actionscript-3,2020,7,40940
22569,actionscript-3,2020,8,40957
22570,actionscript-3,2020,9,40969
22571,actionscript-3,2020,10,40989
22572,actionscript-3,2020,11,40997
22573,actionscript-3,2020,12,41012
22574,actionscript-3,2021,1,41031
22575,actionscript-3,2021,2,41041
23207,active-directory,2009,1,28
23208,active-directory,2009,2,59
23209,active-directory,2009,3,83
23210,active-directory,2009,4,133
23211,active-directory,2009,5,181
23212,active-directory,2009,6,242
23213,active-directory,2009,7,291
23214,active-directory,2009,8,334
23215,active-directory,2009,9,379
23216,active-directory,2009,10,421
23217,active-directory,2009,11,460
23218,active-directory,2009,12,507
23219,active-directory,2010,1,547
23220,active-directory,2010,2,592
23221,active-directory,2010,3,652
23222,active-directory,2010,4,691
23223,active-directory,2010,5,738
23224,active-directory,2010,6,793
23225,active-directory,2010,7,845
23226,active-directory,2010,8,903
23227,active-directory,2010,9,960
23228,active-directory,2010,10,1001
23229,active-directory,2010,11,1057
23230,active-directory,2010,12,1114
23231,active-directory,2011,1,1170
23232,active-directory,2011,2,1232
23233,active-directory,2011,3,1303
23234,active-directory,2011,4,1397
23235,active-directory,2011,5,1489
23236,active-directory,2011,6,1562
23237,active-directory,2011,7,1656
23238,active-directory,2011,8,1752
23239,active-directory,2011,9,1817
23240,active-directory,2011,10,1891
23241,active-directory,2011,11,1973
23242,active-directory,2011,12,2061
23243,active-directory,2012,1,2155
23244,active-directory,2012,2,2254
23245,active-directory,2012,3,2352
23246,active-directory,2012,4,2465
23247,active-directory,2012,5,2560
23248,active-directory,2012,6,2674
23249,active-directory,2012,7,2765
23250,active-directory,2012,8,2874
23251,active-directory,2012,9,2956
23252,active-directory,2012,10,3069
23253,active-directory,2012,11,3172
23254,active-directory,2012,12,3265
23255,active-directory,2013,1,3378
23256,active-directory,2013,2,3496
23257,active-directory,2013,3,3591
23258,active-directory,2013,4,3685
23259,active-directory,2013,5,3815
23260,active-directory,2013,6,3909
23261,active-directory,2013,7,4019
23262,active-directory,2013,8,4124
23263,active-directory,2013,9,4251
23264,active-directory,2013,10,4387
23265,active-directory,2013,11,4499
23266,active-directory,2013,12,4585
23267,active-directory,2014,1,4711
23268,active-directory,2014,2,4804
23269,active-directory,2014,3,4922
23270,active-directory,2014,4,5061
23271,active-directory,2014,5,5185
23272,active-directory,2014,6,5278
23273,active-directory,2014,7,5388
23274,active-directory,2014,8,5493
23275,active-directory,2014,9,5621
23276,active-directory,2014,10,5735
23277,active-directory,2014,11,5833
23278,active-directory,2014,12,5941
23279,active-directory,2015,1,6062
23280,active-directory,2015,2,6161
23281,active-directory,2015,3,6276
23282,active-directory,2015,4,6412
23283,active-directory,2015,5,6501
23284,active-directory,2015,6,6641
23285,active-directory,2015,7,6773
23286,active-directory,2015,8,6877
23287,active-directory,2015,9,6996
23288,active-directory,2015,10,7125
23289,active-directory,2015,11,7228
23290,active-directory,2015,12,7345
23291,active-directory,2016,1,7451
23292,active-directory,2016,2,7554
23293,active-directory,2016,3,7677
23294,active-directory,2016,4,7812
23295,active-directory,2016,5,7941
23296,active-directory,2016,6,8052
23297,active-directory,2016,7,8172
23298,active-directory,2016,8,8294
23299,active-directory,2016,9,8425
23300,active-directory,2016,10,8536
23301,active-directory,2016,11,8662
23302,active-directory,2016,12,8763
23303,active-directory,2017,1,8893
23304,active-directory,2017,2,9008
23305,active-directory,2017,3,9133
23306,active-directory,2017,4,9227
23307,active-directory,2017,5,9369
23308,active-directory,2017,6,9502
23309,active-directory,2017,7,9629
23310,active-directory,2017,8,9735
23311,active-directory,2017,9,9833
23312,active-directory,2017,10,9963
23313,active-directory,2017,11,10079
23314,active-directory,2017,12,10168
23315,active-directory,2018,1,10276
23316,active-directory,2018,2,10386
23317,active-directory,2018,3,10505
23318,active-directory,2018,4,10607
23319,active-directory,2018,5,10735
23320,active-directory,2018,6,10823
23321,active-directory,2018,7,10942
23322,active-directory,2018,8,11071
23323,active-directory,2018,9,11178
23324,active-directory,2018,10,11290
23325,active-directory,2018,11,11405
23326,active-directory,2018,12,11505
23327,active-directory,2019,1,11595
23328,active-directory,2019,2,11684
23329,active-directory,2019,3,11777
23330,active-directory,2019,4,11872
23331,active-directory,2019,5,11968
23332,active-directory,2019,6,12075
23333,active-directory,2019,7,12180
23334,active-directory,2019,8,12273
23335,active-directory,2019,9,12380
23336,active-directory,2019,10,12494
23337,active-directory,2019,11,12595
23338,active-directory,2019,12,12672
23339,active-directory,2020,1,12795
23340,active-directory,2020,2,12895
23341,active-directory,2020,3,13057
23342,active-directory,2020,4,13185
23343,active-directory,2020,5,13305
23344,active-directory,2020,6,13446
23345,active-directory,2020,7,13559
23346,active-directory,2020,8,13657
23347,active-directory,2020,9,13755
23348,active-directory,2020,10,13840
23349,active-directory,2020,11,13934
23350,active-directory,2020,12,14018
23351,active-directory,2021,1,14095
23352,active-directory,2021,2,14205
25062,activerecord,2009,1,25
25063,activerecord,2009,2,53
25064,activerecord,2009,3,95
25065,activerecord,2009,4,156
25066,activerecord,2009,5,206
25067,activerecord,2009,6,284
25068,activerecord,2009,7,363
25069,activerecord,2009,8,452
25070,activerecord,2009,9,530
25071,activerecord,2009,10,599
25072,activerecord,2009,11,691
25073,activerecord,2009,12,769
25074,activerecord,2010,1,884
25075,activerecord,2010,2,986
25076,activerecord,2010,3,1110
25077,activerecord,2010,4,1221
25078,activerecord,2010,5,1367
25079,activerecord,2010,6,1487
25080,activerecord,2010,7,1617
25081,activerecord,2010,8,1749
25082,activerecord,2010,9,1901
25083,activerecord,2010,10,2060
25084,activerecord,2010,11,2216
25085,activerecord,2010,12,2365
25086,activerecord,2011,1,2587
25087,activerecord,2011,2,2790
25088,activerecord,2011,3,3040
25089,activerecord,2011,4,3258
25090,activerecord,2011,5,3484
25091,activerecord,2011,6,3709
25092,activerecord,2011,7,3952
25093,activerecord,2011,8,4236
25094,activerecord,2011,9,4511
25095,activerecord,2011,10,4740
25096,activerecord,2011,11,5008
25097,activerecord,2011,12,5234
25098,activerecord,2012,1,5531
25099,activerecord,2012,2,5790
25100,activerecord,2012,3,6125
25101,activerecord,2012,4,6415
25102,activerecord,2012,5,6738
25103,activerecord,2012,6,7025
25104,activerecord,2012,7,7377
25105,activerecord,2012,8,7735
25106,activerecord,2012,9,8040
25107,activerecord,2012,10,8349
25108,activerecord,2012,11,8702
25109,activerecord,2012,12,8996
25110,activerecord,2013,1,9156
25111,activerecord,2013,2,9308
25112,activerecord,2013,3,9639
25113,activerecord,2013,4,9951
25114,activerecord,2013,5,10218
25115,activerecord,2013,6,10489
25116,activerecord,2013,7,10786
25117,activerecord,2013,8,11112
25118,activerecord,2013,9,11442
25119,activerecord,2013,10,11754
25120,activerecord,2013,11,12056
25121,activerecord,2013,12,12332
25122,activerecord,2014,1,12675
25123,activerecord,2014,2,12997
25124,activerecord,2014,3,13366
25125,activerecord,2014,4,13658
25126,activerecord,2014,5,13958
25127,activerecord,2014,6,14241
25128,activerecord,2014,7,14549
25129,activerecord,2014,8,14808
25130,activerecord,2014,9,15074
25131,activerecord,2014,10,15334
25132,activerecord,2014,11,15555
25133,activerecord,2014,12,15790
25134,activerecord,2015,1,16018
25135,activerecord,2015,2,16265
25136,activerecord,2015,3,16552
25137,activerecord,2015,4,16878
25138,activerecord,2015,5,17187
25139,activerecord,2015,6,17484
25140,activerecord,2015,7,17809
25141,activerecord,2015,8,18081
25142,activerecord,2015,9,18343
25143,activerecord,2015,10,18625
25144,activerecord,2015,11,18911
25145,activerecord,2015,12,19206
25146,activerecord,2016,1,19467
25147,activerecord,2016,2,19770
25148,activerecord,2016,3,20042
25149,activerecord,2016,4,20343
25150,activerecord,2016,5,20587
25151,activerecord,2016,6,20869
25152,activerecord,2016,7,21097
25153,activerecord,2016,8,21295
25154,activerecord,2016,9,21511
25155,activerecord,2016,10,21693
25156,activerecord,2016,11,21891
25157,activerecord,2016,12,22080
25158,activerecord,2017,1,22268
25159,activerecord,2017,2,22472
25160,activerecord,2017,3,22702
25161,activerecord,2017,4,22904
25162,activerecord,2017,5,23083
25163,activerecord,2017,6,23253
25164,activerecord,2017,7,23423
25165,activerecord,2017,8,23601
25166,activerecord,2017,9,23742
25167,activerecord,2017,10,23907
25168,activerecord,2017,11,24070
25169,activerecord,2017,12,24199
25170,activerecord,2018,1,24327
25171,activerecord,2018,2,24453
25172,activerecord,2018,3,24592
25173,activerecord,2018,4,24718
25174,activerecord,2018,5,24843
25175,activerecord,2018,6,24966
25176,activerecord,2018,7,25084
25177,activerecord,2018,8,25163
25178,activerecord,2018,9,25239
25179,activerecord,2018,10,25355
25180,activerecord,2018,11,25471
25181,activerecord,2018,12,25565
25182,activerecord,2019,1,25684
25183,activerecord,2019,2,25777
25184,activerecord,2019,3,25877
25185,activerecord,2019,4,25955
25186,activerecord,2019,5,26042
25187,activerecord,2019,6,26118
25188,activerecord,2019,7,26180
25189,activerecord,2019,8,26260
25190,activerecord,2019,9,26321
25191,activerecord,2019,10,26419
25192,activerecord,2019,11,26531
25193,activerecord,2019,12,26602
25194,activerecord,2020,1,26691
25195,activerecord,2020,2,26771
25196,activerecord,2020,3,26858
25197,activerecord,2020,4,26952
25198,activerecord,2020,5,27042
25199,activerecord,2020,6,27107
25200,activerecord,2020,7,27188
25201,activerecord,2020,8,27256
25202,activerecord,2020,9,27314
25203,activerecord,2020,10,27367
25204,activerecord,2020,11,27427
25205,activerecord,2020,12,27473
25206,activerecord,2021,1,27548
25207,activerecord,2021,2,27595
35217,admob,2009,4,1
35218,admob,2009,5,2
35219,admob,2009,7,3
35220,admob,2009,9,4
35221,admob,2009,10,6
35222,admob,2009,12,7
35223,admob,2010,1,8
35224,admob,2010,2,9
35225,admob,2010,3,12
35226,admob,2010,4,16
35227,admob,2010,5,18
35228,admob,2010,6,22
35229,admob,2010,7,26
35230,admob,2010,8,37
35231,admob,2010,9,47
35232,admob,2010,10,66
35233,admob,2010,11,85
35234,admob,2010,12,104
35235,admob,2011,1,128
35236,admob,2011,2,151
35237,admob,2011,3,176
35238,admob,2011,4,214
35239,admob,2011,5,257
35240,admob,2011,6,293
35241,admob,2011,7,326
35242,admob,2011,8,376
35243,admob,2011,9,410
35244,admob,2011,10,443
35245,admob,2011,11,483
35246,admob,2011,12,513
35247,admob,2012,1,571
35248,admob,2012,2,612
35249,admob,2012,3,666
35250,admob,2012,4,710
35251,admob,2012,5,770
35252,admob,2012,6,831
35253,admob,2012,7,889
35254,admob,2012,8,936
35255,admob,2012,9,989
35256,admob,2012,10,1048
35257,admob,2012,11,1107
35258,admob,2012,12,1149
35259,admob,2013,1,1225
35260,admob,2013,2,1281
35261,admob,2013,3,1335
35262,admob,2013,4,1404
35263,admob,2013,5,1454
35264,admob,2013,6,1512
35265,admob,2013,7,1558
35266,admob,2013,8,1634
35267,admob,2013,9,1711
35268,admob,2013,10,1775
35269,admob,2013,11,1860
35270,admob,2013,12,1922
35271,admob,2014,1,2001
35272,admob,2014,2,2126
35273,admob,2014,3,2284
35274,admob,2014,4,2420
35275,admob,2014,5,2529
35276,admob,2014,6,2626
35277,admob,2014,7,2751
35278,admob,2014,8,2879
35279,admob,2014,9,2973
35280,admob,2014,10,3092
35281,admob,2014,11,3174
35282,admob,2014,12,3255
35283,admob,2015,1,3358
35284,admob,2015,2,3434
35285,admob,2015,3,3522
35286,admob,2015,4,3613
35287,admob,2015,5,3685
35288,admob,2015,6,3768
35289,admob,2015,7,3840
35290,admob,2015,8,3917
35291,admob,2015,9,3988
35292,admob,2015,10,4041
35293,admob,2015,11,4121
35294,admob,2015,12,4193
35295,admob,2016,1,4277
35296,admob,2016,2,4347
